"revenue","outcalls","incalls","months","eqpdays","webcap","marryyes","travel","pcown","creditcd","retcalls","churndep"
41.35,13.0,4.33,10.0,298.0,"1","0","0","0","0",0.0,"1"
55.19,9.0,0.33,11.0,281.0,"1","0","0","0","0",0.0,"1"
92.42,12.33,1.67,13.0,368.0,"1","1","0","1","1",0.0,"1"
30.0,5.0,2.33,24.0,552.0,"1","0","0","0","1",0.0,"1"
22.59,1.67,0.0,16.0,470.0,"1","1","0","0","1",0.0,"1"
47.63,2.0,0.0,14.0,422.0,"1","1","0","0","1",0.0,"1"
39.68,30.33,7.33,11.0,319.0,"1","0","0","0","0",0.0,"1"
10.0,0.0,0.0,11.0,329.0,"1","0","0","0","0",0.0,"1"
64.53,69.0,19.67,16.0,484.0,"1","0","0","0","1",0.0,"1"
30.16,0.0,0.0,11.0,307.0,"1","0","0","0","0",0.0,"1"
68.32,30.0,0.67,13.0,391.0,"1","0","0","0","1",0.0,"1"
50.79,49.67,0.0,13.0,408.0,"1","1","0","1","1",0.0,"1"
110.56,13.33,5.33,12.0,246.0,"1","0","0","0","0",0.0,"1"
90.9,28.33,3.33,12.0,364.0,"1","1","0","0","1",0.0,"1"
70.93,29.0,0.67,13.0,388.0,"1","1","0","1","1",0.0,"1"
61.14,0.0,0.0,14.0,407.0,"1","0","0","0","1",0.0,"1"
120.08,111.0,43.0,12.0,350.0,"1","0","0","0","0",0.0,"1"
47.63,25.67,6.33,11.0,307.0,"1","0","0","0","0",0.0,"1"
39.38,13.33,0.67,15.0,443.0,"1","0","0","0","1",0.0,"1"
37.69,17.33,5.0,15.0,458.0,"1","0","0","0","1",0.0,"1"
51.24,2.0,0.0,15.0,428.0,"1","1","0","0","1",0.0,"1"
60.39,0.0,0.0,9.0,253.0,"1","0","0","0","0",0.0,"1"
24.49,5.0,5.33,11.0,329.0,"1","0","0","0","0",0.0,"1"
29.99,11.0,6.0,17.0,490.0,"1","0","0","0","1",0.0,"1"
36.05,9.33,4.67,10.0,304.0,"1","0","0","0","0",0.0,"1"
31.26,0.0,0.0,16.0,460.0,"1","1","0","0","1",0.0,"1"
31.23,0.0,0.0,16.0,460.0,"1","1","0","1","1",0.0,"1"
36.88,25.67,6.0,16.0,472.0,"1","1","0","0","1",0.0,"1"
65.15,26.67,10.0,15.0,443.0,"1","0","0","0","1",0.0,"1"
35.25,5.0,2.67,11.0,309.0,"1","0","0","0","0",0.0,"1"
36.7,2.0,3.67,16.0,465.0,"1","1","0","0","1",0.0,"1"
223.44,95.33,33.33,13.0,218.0,"1","0","0","0","0",0.0,"1"
87.22,26.67,0.67,11.0,349.0,"1","0","1","1","1",0.0,"1"
21.74,83.67,26.67,21.0,603.0,"1","0","0","0","1",0.0,"1"
68.89,0.0,0.0,14.0,398.0,"1","1","1","1","1",0.0,"1"
82.2,36.33,13.0,14.0,423.0,"1","0","0","1","1",0.0,"1"
50.44,2.33,0.0,14.0,418.0,"1","0","0","0","1",0.0,"1"
71.23,7.0,0.33,13.0,386.0,"1","0","0","0","1",0.0,"1"
69.46,25.0,9.67,9.0,272.0,"1","0","0","0","0",0.0,"1"
30.26,6.67,9.33,16.0,489.0,"1","0","0","0","1",0.0,"1"
10.0,3.33,0.0,11.0,328.0,"1","1","0","0","0",0.0,"1"
81.64,4.33,0.67,17.0,417.0,"1","0","0","0","1",0.0,"1"
34.99,5.0,0.0,15.0,445.0,"1","1","0","1","1",0.0,"1"
40.64,36.0,10.33,17.0,491.0,"1","0","0","0","1",0.0,"1"
58.15,69.0,6.0,15.0,438.0,"1","0","0","0","1",0.0,"1"
147.45,2.67,1.0,8.0,253.0,"1","1","0","1","1",0.0,"1"
66.48,7.0,0.33,18.0,340.0,"1","0","0","0","0",0.0,"1"
99.14,39.33,0.0,12.0,344.0,"1","0","0","0","1",0.0,"1"
99.76,59.33,36.67,18.0,517.0,"1","0","0","0","1",0.0,"1"
67.36,36.0,1.67,13.0,394.0,"1","1","0","0","1",0.0,"1"
167.24,23.0,7.0,9.0,260.0,"1","0","0","1","1",0.0,"1"
52.58,10.0,0.0,13.0,405.0,"1","1","0","1","1",0.0,"1"
32.84,11.67,0.67,11.0,305.0,"1","0","0","0","0",0.0,"1"
38.55,0.0,0.0,15.0,441.0,"1","0","0","0","1",0.0,"1"
82.57,17.33,9.33,14.0,411.0,"1","1","0","0","1",0.0,"1"
29.47,29.0,19.0,19.0,550.0,"1","0","0","0","1",0.0,"1"
67.51,0.0,0.0,8.0,234.0,"1","1","0","1","0",0.0,"1"
15.65,11.33,2.33,12.0,339.0,"1","0","0","0","0",0.0,"1"
40.24,1.33,0.0,9.0,274.0,"1","0","0","0","0",0.0,"1"
35.19,23.0,5.67,16.0,472.0,"1","0","0","0","1",0.0,"1"
192.01,114.33,51.33,13.0,409.0,"1","0","0","0","1",0.0,"1"
47.16,21.33,1.33,14.0,425.0,"1","1","0","0","1",0.0,"1"
30.88,29.67,7.33,17.0,492.0,"1","0","0","1","1",0.0,"1"
87.27,25.67,4.67,13.0,381.0,"1","1","0","0","1",0.0,"1"
32.31,0.0,0.0,14.0,437.0,"1","0","0","1","1",0.0,"1"
71.56,18.33,2.67,13.0,392.0,"1","0","0","0","1",0.0,"1"
30.0,0.0,0.0,21.0,512.0,"1","1","0","0","1",0.0,"1"
92.29,40.33,2.67,6.0,194.0,"1","0","0","0","0",0.0,"1"
67.75,7.33,1.67,13.0,393.0,"1","1","0","0","1",0.0,"1"
50.98,21.0,17.67,16.0,491.0,"1","1","1","0","1",0.0,"1"
49.39,55.0,51.0,24.0,677.0,"1","0","0","0","1",0.0,"1"
74.31,55.0,35.67,12.0,376.0,"1","0","0","0","0",0.0,"1"
52.96,14.67,1.33,13.0,408.0,"1","1","0","1","1",0.0,"1"
30.26,4.33,0.0,14.0,439.0,"1","0","0","0","1",0.0,"1"
52.63,0.0,0.0,9.0,260.0,"1","0","0","0","0",0.0,"1"
104.08,10.33,3.67,6.0,184.0,"1","0","0","0","0",0.0,"1"
95.01,23.33,7.33,12.0,370.0,"1","1","0","0","1",0.0,"1"
57.97,42.67,13.0,16.0,469.0,"1","1","0","0","1",0.0,"1"
29.29,11.0,7.0,10.0,317.0,"1","0","0","0","0",0.0,"1"
54.97,47.0,0.67,14.0,414.0,"1","1","0","1","1",0.0,"1"
75.74,15.33,0.67,13.0,381.0,"1","0","0","0","1",0.0,"1"
54.59,30.0,7.33,15.0,445.0,"1","0","0","0","1",0.0,"1"
84.09,81.0,3.67,13.0,381.0,"1","0","0","0","1",0.0,"1"
33.73,8.0,0.67,14.0,437.0,"1","1","0","0","1",0.0,"1"
12.31,0.0,0.0,10.0,314.0,"1","0","0","0","0",0.0,"1"
45.92,0.0,0.0,15.0,432.0,"1","0","0","0","1",0.0,"1"
35.47,5.67,0.0,14.0,433.0,"1","0","0","0","1",0.0,"1"
60.99,9.67,3.67,13.0,406.0,"1","1","0","1","1",0.0,"1"
58.26,31.33,12.0,15.0,455.0,"1","1","0","1","1",0.0,"1"
60.7,20.67,3.67,15.0,427.0,"1","1","0","1","1",0.0,"1"
108.13,11.33,1.0,11.0,223.0,"1","0","0","0","0",0.0,"1"
29.99,9.33,0.67,11.0,307.0,"1","0","0","0","0",0.0,"1"
63.44,0.0,0.0,13.0,392.0,"1","1","0","0","1",0.0,"1"
51.85,12.0,1.0,14.0,418.0,"1","0","0","0","1",0.0,"1"
78.21,16.67,3.67,13.0,387.0,"1","0","0","0","1",0.0,"1"
87.47,0.0,0.0,11.0,345.0,"1","1","0","1","1",0.0,"1"
63.95,19.67,1.0,17.0,333.0,"1","0","0","0","0",0.0,"1"
24.84,10.67,1.33,16.0,469.0,"1","1","0","0","1",0.0,"1"
18.76,1.33,1.33,11.0,321.0,"1","0","0","0","0",0.0,"1"
64.47,0.0,0.0,14.0,401.0,"1","0","0","0","1",0.0,"1"
30.24,1.33,0.0,16.0,459.0,"1","1","0","0","1",0.0,"1"
10.0,2.33,0.0,16.0,481.0,"1","1","1","1","1",0.0,"1"
118.33,70.0,17.0,8.0,229.0,"1","0","0","0","0",0.0,"1"
30.52,25.67,16.0,12.0,363.0,"1","0","0","0","0",0.0,"1"
39.09,14.67,9.33,11.0,323.0,"1","0","0","0","0",0.0,"1"
7.0,0.0,0.0,32.0,650.0,"1","1","0","0","1",0.0,"1"
168.17,18.67,42.0,15.0,426.0,"1","1","0","0","1",0.0,"1"
46.19,0.0,0.0,9.0,266.0,"1","0","0","0","0",0.0,"1"
35.98,41.33,4.33,11.0,311.0,"1","0","0","0","0",0.0,"1"
103.25,0.0,0.0,10.0,317.0,"1","1","0","0","1",0.0,"1"
68.95,24.33,4.67,8.0,245.0,"1","0","0","0","0",0.0,"1"
53.53,5.67,2.0,15.0,429.0,"1","0","0","0","1",0.0,"1"
57.81,3.0,3.33,14.0,418.0,"1","0","0","0","1",0.0,"1"
44.26,1.0,0.0,9.0,268.0,"1","0","0","0","0",0.0,"1"
88.22,70.67,28.67,11.0,328.0,"1","0","0","0","0",0.0,"1"
10.0,0.0,0.0,11.0,326.0,"1","0","0","0","0",0.0,"1"
56.99,25.33,1.67,47.0,42.0,"1","1","0","1","1",1.0,"1"
65.1,5.67,0.67,17.0,433.0,"1","1","0","0","1",0.0,"1"
14.0,0.33,1.33,12.0,336.0,"1","0","0","0","0",0.0,"1"
214.71,42.0,1.67,8.0,77.0,"1","0","0","0","0",0.0,"1"
15.08,3.33,0.67,16.0,477.0,"1","1","0","0","1",0.0,"1"
52.96,4.67,0.33,14.0,414.0,"1","0","0","0","1",0.0,"1"
55.48,9.0,0.33,10.0,267.0,"1","0","0","0","0",0.0,"1"
9.82,0.0,0.0,34.0,474.0,"0","0","0","0","1",0.0,"1"
50.44,0.0,0.0,9.0,261.0,"1","0","0","0","0",0.0,"1"
36.03,32.67,9.0,15.0,469.0,"1","0","0","1","1",0.0,"1"
36.3,18.0,1.33,14.0,435.0,"1","0","0","0","1",0.0,"1"
54.29,9.67,0.67,13.0,403.0,"1","1","0","1","1",0.0,"1"
118.24,49.0,38.33,16.0,479.0,"1","0","0","0","1",0.0,"1"
10.0,0.0,0.0,29.0,615.0,"1","1","0","1","1",0.0,"1"
91.67,29.0,4.67,12.0,364.0,"1","0","0","0","1",0.0,"1"
48.96,1.0,0.0,14.0,417.0,"1","0","0","0","1",0.0,"1"
29.99,0.0,0.0,15.0,448.0,"1","1","0","1","1",0.0,"1"
29.99,2.33,0.33,15.0,449.0,"1","0","0","0","1",0.0,"1"
83.85,14.33,0.67,8.0,216.0,"1","0","0","0","0",0.0,"1"
53.01,7.0,3.0,15.0,432.0,"1","1","0","0","1",0.0,"1"
34.44,0.0,0.0,36.0,558.0,"1","1","0","0","0",0.0,"1"
55.1,0.67,0.0,24.0,411.0,"1","0","0","0","0",0.0,"1"
81.99,88.33,28.67,17.0,499.0,"1","1","0","1","1",0.0,"1"
32.29,21.33,2.33,11.0,308.0,"1","0","0","0","0",0.0,"1"
237.94,64.0,21.67,6.0,91.0,"1","0","0","0","0",0.0,"1"
39.06,60.33,13.0,11.0,333.0,"1","0","0","0","0",0.0,"1"
129.47,23.33,2.0,17.0,366.0,"1","1","0","0","1",0.0,"1"
72.49,3.33,4.67,14.0,405.0,"1","0","0","0","1",0.0,"1"
80.01,43.67,3.33,12.0,372.0,"1","0","0","0","1",0.0,"1"
69.64,6.67,6.67,13.0,301.0,"1","0","0","0","0",0.0,"1"
36.23,8.0,0.0,10.0,286.0,"1","0","0","0","0",0.0,"1"
177.04,64.0,1.33,8.0,116.0,"1","1","0","0","0",0.0,"1"
29.99,7.0,7.67,10.0,316.0,"1","0","0","0","0",0.0,"1"
33.58,10.0,0.0,14.0,433.0,"1","1","0","1","1",0.0,"1"
32.1,0.0,0.0,9.0,280.0,"1","0","0","0","0",0.0,"1"
55.31,14.33,0.67,13.0,401.0,"1","1","0","0","1",0.0,"1"
60.18,1.0,0.0,14.0,404.0,"1","0","0","0","1",0.0,"1"
34.27,12.33,1.0,10.0,291.0,"1","0","0","0","0",0.0,"1"
34.54,21.0,2.33,14.0,439.0,"1","1","0","0","1",0.0,"1"
50.15,25.0,9.33,16.0,464.0,"1","0","0","0","1",0.0,"1"
280.64,36.0,0.33,19.0,114.0,"1","0","0","0","0",0.0,"1"
87.01,1.33,1.67,12.0,359.0,"1","1","0","0","1",0.0,"1"
11.52,19.67,1.33,11.0,327.0,"1","0","0","0","0",0.0,"1"
42.32,19.0,1.67,10.0,284.0,"1","0","0","0","0",0.0,"1"
35.88,34.33,2.0,16.0,457.0,"1","1","0","0","1",0.0,"1"
59.99,2.0,1.67,14.0,409.0,"1","1","0","1","1",0.0,"1"
56.25,1.0,0.0,14.0,408.0,"1","1","0","0","1",0.0,"1"
83.49,43.67,0.33,7.0,204.0,"1","1","0","0","0",0.0,"1"
81.09,4.0,0.0,36.0,609.0,"1","0","0","1","1",0.0,"1"
33.69,5.0,2.67,15.0,451.0,"1","1","0","0","1",0.0,"1"
87.49,0.0,0.0,31.0,357.0,"0","1","0","1","1",0.0,"1"
50.24,69.67,10.33,11.0,312.0,"1","0","0","0","0",0.0,"1"
34.99,12.33,11.33,12.0,342.0,"1","0","0","0","0",0.0,"1"
42.49,8.33,1.0,36.0,654.0,"1","0","0","0","1",0.0,"1"
10.0,1.67,6.33,12.0,354.0,"1","0","0","0","0",0.0,"1"
105.7,69.0,29.67,10.0,300.0,"1","0","0","0","0",0.0,"1"
38.48,6.67,0.67,10.0,285.0,"1","0","0","0","0",0.0,"1"
29.99,26.67,10.33,11.0,334.0,"1","1","0","0","0",0.0,"1"
34.13,11.0,0.33,25.0,547.0,"1","1","0","1","1",0.0,"1"
35.44,76.67,10.0,11.0,327.0,"1","0","0","0","0",0.0,"1"
41.96,9.67,6.67,15.0,454.0,"1","0","0","0","1",0.0,"1"
99.18,48.33,5.33,10.0,233.0,"1","0","0","0","0",0.0,"1"
76.59,21.67,3.0,12.0,374.0,"1","0","0","0","1",0.0,"1"
32.82,0.0,0.0,10.0,289.0,"1","0","0","0","0",0.0,"1"
48.89,0.33,0.0,48.0,575.0,"0","0","0","0","1",0.0,"1"
97.08,8.0,4.0,13.0,365.0,"1","0","0","0","1",0.0,"1"
44.38,9.0,1.33,9.0,270.0,"1","0","0","0","0",0.0,"1"
10.09,0.67,0.0,11.0,324.0,"1","0","0","0","0",0.0,"1"
53.45,37.33,14.67,16.0,476.0,"1","1","0","1","1",0.0,"1"
13.4,1.33,0.0,16.0,475.0,"1","1","0","0","1",0.0,"1"
161.78,114.33,26.0,12.0,351.0,"1","1","1","1","1",0.0,"1"
358.85,99.0,4.0,46.0,422.0,"1","1","0","0","1",0.0,"1"
33.95,13.67,8.67,19.0,510.0,"1","1","0","1","1",0.0,"1"
10.0,0.0,0.0,11.0,324.0,"1","0","0","0","0",0.0,"1"
81.29,82.67,60.0,17.0,491.0,"1","0","0","0","0",0.0,"1"
10.0,9.67,1.0,11.0,327.0,"1","0","0","0","0",0.0,"1"
58.76,40.33,12.33,10.0,298.0,"1","0","0","0","0",0.0,"1"
33.76,7.67,1.67,14.0,437.0,"1","1","0","1","1",0.0,"1"
162.17,35.67,2.0,8.0,236.0,"1","0","0","1","1",0.0,"1"
52.51,19.0,0.67,12.0,290.0,"1","0","0","0","0",0.0,"1"
36.92,28.33,12.0,17.0,496.0,"1","0","0","0","1",0.0,"1"
32.97,20.0,10.33,41.0,744.0,"1","0","0","0","1",0.0,"1"
31.49,10.0,0.33,16.0,456.0,"1","0","0","0","1",0.0,"1"
31.76,19.67,2.0,14.0,440.0,"1","0","0","0","1",0.0,"1"
235.75,41.0,26.33,17.0,323.0,"1","0","0","0","1",0.0,"1"
66.45,62.33,18.67,11.0,319.0,"1","0","0","0","0",0.0,"1"
30.56,5.67,3.33,18.0,384.0,"1","1","0","0","0",0.0,"1"
81.09,99.67,10.33,20.0,371.0,"1","0","0","0","0",0.0,"1"
35.23,17.0,4.0,10.0,298.0,"1","0","0","0","0",0.0,"1"
47.24,6.0,3.33,16.0,345.0,"1","0","0","0","0",0.0,"1"
51.01,7.0,5.33,14.0,429.0,"1","1","0","0","1",0.0,"1"
41.59,34.0,12.0,12.0,336.0,"1","0","0","0","0",0.0,"1"
46.68,8.0,3.0,26.0,551.0,"1","0","0","0","1",0.0,"1"
40.07,28.33,5.33,11.0,307.0,"1","0","0","0","0",0.0,"1"
14.11,0.0,0.0,11.0,319.0,"1","0","0","0","0",0.0,"1"
55.77,23.33,3.67,9.0,264.0,"1","0","0","0","0",0.0,"1"
42.99,11.33,6.33,15.0,451.0,"1","1","0","0","1",0.0,"1"
35.38,0.33,0.0,15.0,440.0,"1","0","0","0","1",0.0,"1"
26.54,0.0,0.0,10.0,295.0,"1","0","0","0","0",0.0,"1"
89.45,20.33,0.67,12.0,352.0,"1","0","0","1","1",0.0,"1"
42.0,49.0,13.67,11.0,330.0,"1","0","0","0","0",0.0,"1"
108.99,17.67,8.33,12.0,354.0,"1","1","0","1","1",0.0,"1"
83.88,5.67,0.0,12.0,356.0,"1","0","1","1","1",0.0,"1"
37.76,7.0,8.33,16.0,473.0,"1","1","0","0","1",0.0,"1"
70.47,24.33,1.0,7.0,219.0,"1","0","0","0","0",0.0,"1"
35.91,0.33,0.0,30.0,492.0,"1","0","0","0","0",0.0,"1"
157.3,25.0,3.33,11.0,173.0,"1","0","0","0","0",0.0,"1"
52.45,12.67,0.33,11.0,278.0,"1","0","0","0","0",0.0,"1"
58.26,93.67,11.33,14.0,439.0,"1","1","0","0","1",0.0,"1"
45.27,4.67,1.0,18.0,270.0,"0","1","0","0","1",0.0,"1"
116.65,33.0,4.0,11.0,322.0,"1","1","0","0","1",0.0,"1"
47.7,31.0,0.0,14.0,416.0,"1","0","0","0","1",0.0,"1"
65.74,3.67,1.67,21.0,474.0,"1","0","0","0","1",0.0,"1"
30.26,7.0,1.33,14.0,439.0,"1","1","0","1","1",0.0,"1"
67.94,26.0,2.0,8.0,235.0,"1","0","0","0","0",0.0,"1"
38.99,13.33,5.0,9.0,286.0,"1","0","0","0","0",0.0,"1"
49.92,45.33,5.33,23.0,523.0,"1","0","0","0","1",0.0,"1"
68.81,31.67,9.0,29.0,473.0,"1","0","0","0","0",0.0,"1"
10.0,6.33,0.0,17.0,488.0,"1","0","0","1","1",0.0,"1"
353.81,232.33,131.33,11.0,348.0,"1","0","0","0","0",0.0,"1"
46.09,0.67,1.33,9.0,267.0,"1","0","0","0","0",0.0,"1"
36.83,18.67,6.67,11.0,314.0,"1","0","0","0","0",0.0,"1"
69.19,28.67,0.0,13.0,382.0,"1","1","0","0","1",0.0,"1"
32.38,26.33,11.0,11.0,332.0,"1","0","0","0","0",0.0,"1"
29.99,3.0,0.0,14.0,435.0,"1","0","1","0","1",0.0,"1"
53.42,6.67,1.67,18.0,456.0,"1","1","0","0","1",0.0,"1"
57.54,41.33,1.67,8.0,245.0,"1","0","0","0","0",0.0,"1"
34.78,25.67,0.0,15.0,440.0,"1","0","0","1","1",0.0,"1"
48.21,0.0,0.0,8.0,250.0,"1","0","0","0","0",0.0,"1"
67.2,9.33,1.67,13.0,389.0,"1","0","0","0","1",0.0,"1"
49.99,2.67,0.0,14.0,413.0,"1","0","0","0","1",0.0,"1"
166.27,55.67,18.33,11.0,311.0,"1","1","0","0","1",0.0,"1"
37.31,7.67,1.0,15.0,440.0,"1","1","0","0","1",0.0,"1"
40.6,2.33,0.0,14.0,423.0,"1","0","0","0","1",0.0,"1"
35.24,30.67,2.0,30.0,498.0,"1","0","0","0","0",0.0,"1"
36.77,35.33,2.67,10.0,291.0,"1","0","0","0","0",0.0,"1"
10.0,0.0,0.0,16.0,477.0,"1","0","0","1","1",0.0,"1"
10.0,0.0,0.0,16.0,477.0,"1","0","0","1","1",0.0,"1"
10.0,0.0,0.0,16.0,477.0,"1","0","0","0","1",0.0,"1"
37.37,19.67,4.0,9.0,284.0,"1","0","0","0","0",0.0,"1"
49.23,4.33,2.33,9.0,266.0,"1","0","0","0","0",0.0,"1"
57.96,0.0,0.0,8.0,239.0,"1","0","0","0","0",0.0,"1"
49.85,0.67,0.0,33.0,507.0,"1","0","0","0","0",0.0,"1"
39.54,10.67,5.67,10.0,297.0,"1","0","0","0","0",0.0,"1"
70.93,42.67,3.67,8.0,236.0,"1","0","0","0","0",0.0,"1"
77.81,16.67,7.0,9.0,249.0,"1","0","0","0","0",0.0,"1"
50.44,42.0,20.33,11.0,340.0,"1","0","0","0","0",0.0,"1"
87.45,0.0,0.0,12.0,351.0,"1","0","0","0","1",0.0,"1"
30.26,5.0,0.67,14.0,436.0,"1","0","0","0","1",0.0,"1"
19.85,0.0,0.0,10.0,301.0,"1","0","0","0","0",0.0,"1"
78.51,21.33,16.0,14.0,430.0,"1","1","0","0","1",0.0,"1"
12.63,32.0,5.67,16.0,491.0,"1","1","0","1","1",0.0,"1"
19.52,0.0,0.0,29.0,601.0,"1","0","0","0","1",0.0,"1"
39.0,4.67,0.33,10.0,281.0,"1","0","0","0","0",0.0,"1"
40.57,16.33,10.0,11.0,319.0,"1","0","0","0","0",0.0,"1"
14.57,9.67,2.67,11.0,325.0,"1","0","0","0","0",0.0,"1"
82.06,40.67,3.0,13.0,376.0,"1","0","0","0","1",0.0,"1"
32.52,3.67,2.67,16.0,460.0,"1","0","1","1","1",0.0,"1"
53.24,1.0,1.0,18.0,453.0,"1","1","1","1","1",0.0,"1"
86.62,0.0,0.0,11.0,341.0,"1","1","0","1","1",0.0,"1"
30.51,1.67,2.0,16.0,460.0,"1","1","0","0","1",0.0,"1"
52.58,14.67,7.67,21.0,505.0,"1","1","0","0","1",0.0,"1"
32.78,23.33,1.0,15.0,444.0,"1","1","0","1","1",0.0,"1"
69.73,19.0,0.0,13.0,380.0,"1","0","1","1","1",0.0,"1"
35.5,5.67,6.33,11.0,313.0,"1","0","0","0","0",0.0,"1"
49.72,3.33,0.67,13.0,301.0,"1","0","0","0","0",0.0,"1"
100.83,18.33,0.0,10.0,315.0,"1","1","0","0","1",0.0,"1"
48.26,49.67,13.67,10.0,311.0,"1","0","0","0","0",0.0,"1"
80.37,30.67,1.33,14.0,280.0,"1","0","0","0","0",0.0,"1"
29.29,0.0,0.0,10.0,290.0,"1","0","0","0","0",0.0,"1"
78.85,6.67,2.33,7.0,212.0,"1","0","0","0","0",0.0,"1"
17.73,11.67,3.33,11.0,323.0,"1","0","0","0","0",0.0,"1"
40.24,7.33,0.33,10.0,279.0,"1","0","0","0","0",0.0,"1"
30.0,9.67,0.67,16.0,456.0,"1","0","0","0","1",0.0,"1"
10.0,10.67,4.0,6.0,191.0,"0","1","0","1","1",0.0,"1"
10.0,0.0,0.0,11.0,321.0,"1","0","0","0","0",0.0,"1"
20.17,0.0,0.0,28.0,486.0,"1","0","0","0","0",0.0,"1"
56.99,62.67,4.0,23.0,509.0,"1","0","1","0","1",0.0,"1"
97.76,48.33,5.67,13.0,366.0,"1","0","0","0","1",0.0,"1"
43.09,0.0,0.0,15.0,429.0,"1","1","0","1","1",0.0,"1"
71.49,15.33,2.0,12.0,373.0,"1","1","1","1","1",0.0,"1"
62.61,14.0,2.0,13.0,393.0,"1","0","0","0","1",0.0,"1"
86.82,39.33,11.33,13.0,395.0,"1","1","0","1","1",0.0,"1"
96.68,1.33,0.0,11.0,329.0,"1","1","0","0","1",0.0,"1"
29.99,3.33,0.67,15.0,445.0,"1","0","0","0","1",0.0,"1"
35.12,2.33,0.33,14.0,428.0,"1","0","0","0","1",0.0,"1"
31.71,0.0,0.0,9.0,276.0,"1","0","0","0","0",0.0,"1"
39.98,20.33,6.67,11.0,308.0,"1","0","0","0","0",0.0,"1"
60.09,18.67,77.67,36.0,150.0,"1","1","0","0","1",1.0,"1"
101.01,0.0,0.0,11.0,324.0,"1","1","0","0","1",0.0,"1"
52.56,11.0,2.0,11.0,280.0,"1","0","0","0","0",0.0,"1"
30.77,2.67,0.0,12.0,308.0,"1","0","0","0","0",0.0,"1"
39.99,20.67,4.33,15.0,445.0,"1","1","0","1","1",0.0,"1"
81.65,32.67,13.67,15.0,428.0,"1","0","0","0","1",0.0,"1"
63.72,48.0,19.33,10.0,310.0,"1","0","0","0","0",0.0,"1"
88.59,28.67,9.0,12.0,375.0,"1","0","0","1","1",0.0,"1"
10.0,2.67,0.67,11.0,322.0,"1","0","0","0","0",0.0,"1"
39.43,24.67,4.67,14.0,436.0,"1","1","0","1","1",0.0,"1"
97.12,22.33,0.33,27.0,392.0,"1","0","0","0","0",0.0,"1"
53.69,23.67,3.33,13.0,406.0,"1","1","0","0","1",0.0,"1"
51.72,15.67,6.33,15.0,438.0,"1","0","0","0","1",0.0,"1"
56.38,16.0,1.67,13.0,398.0,"1","0","0","0","1",0.0,"1"
65.14,45.33,14.0,16.0,457.0,"1","1","1","0","1",0.0,"1"
19.99,1.0,0.67,11.0,311.0,"1","0","0","0","0",0.0,"1"
50.14,1.0,0.67,14.0,412.0,"1","1","0","0","1",0.0,"1"
30.26,0.0,0.0,9.0,277.0,"1","0","0","0","0",0.0,"1"
34.75,14.33,0.33,15.0,438.0,"1","0","0","0","1",0.0,"1"
44.67,9.0,2.0,47.0,764.0,"1","1","0","1","1",0.0,"1"
30.0,5.0,0.0,25.0,443.0,"1","0","0","0","0",0.0,"1"
110.0,32.0,4.0,12.0,336.0,"1","1","0","0","1",0.0,"1"
63.99,9.33,0.33,28.0,438.0,"1","0","0","0","0",0.0,"1"
47.12,9.67,1.67,14.0,418.0,"1","0","0","0","1",0.0,"1"
56.17,44.0,5.67,18.0,359.0,"1","0","0","0","0",0.0,"1"
102.5,16.67,3.0,12.0,341.0,"1","0","0","0","1",0.0,"1"
41.72,0.0,0.0,15.0,429.0,"1","1","0","1","1",0.0,"1"
50.44,26.33,18.67,11.0,332.0,"1","0","0","0","0",0.0,"1"
35.03,1.0,0.33,11.0,293.0,"1","0","0","0","0",0.0,"1"
52.34,10.33,0.33,14.0,408.0,"1","0","0","0","1",0.0,"1"
29.99,2.0,0.0,19.0,483.0,"1","1","0","0","1",0.0,"1"
35.88,0.0,0.0,37.0,470.0,"0","1","0","1","1",0.0,"1"
37.52,14.33,5.67,19.0,492.0,"1","0","0","0","1",0.0,"1"
11.5,0.0,0.0,10.0,307.0,"1","0","0","0","0",0.0,"1"
103.7,25.0,1.0,17.0,385.0,"1","1","0","0","1",0.0,"1"
36.74,0.0,0.0,9.0,269.0,"1","0","0","0","0",0.0,"1"
92.83,32.0,6.0,12.0,360.0,"1","0","0","0","1",0.0,"1"
30.95,0.0,0.0,34.0,444.0,"0","1","0","0","1",0.0,"1"
67.21,18.33,0.67,7.0,217.0,"1","0","0","0","0",0.0,"1"
153.64,17.67,0.0,8.0,234.0,"1","1","0","1","1",0.0,"1"
16.18,21.67,1.67,11.0,317.0,"1","0","0","0","0",0.0,"1"
34.64,18.33,0.33,15.0,437.0,"1","1","0","1","1",0.0,"1"
56.81,33.33,6.0,36.0,545.0,"1","0","0","0","0",0.0,"1"
51.01,27.0,1.0,33.0,505.0,"1","0","0","0","0",0.0,"1"
50.41,33.67,5.33,15.0,435.0,"1","1","0","1","1",0.0,"1"
55.43,57.33,23.67,17.0,506.0,"1","0","0","0","1",0.0,"1"
29.99,3.67,0.67,15.0,443.0,"1","1","0","1","1",0.0,"1"
82.27,50.67,0.67,6.0,190.0,"1","0","0","0","0",0.0,"1"
30.48,39.33,5.0,16.0,466.0,"1","1","0","0","1",0.0,"1"
17.41,20.0,0.0,10.0,300.0,"1","0","0","0","0",0.0,"1"
50.73,24.33,1.0,14.0,411.0,"1","0","0","0","1",0.0,"1"
103.94,44.67,9.0,7.0,202.0,"1","0","0","0","0",0.0,"1"
92.88,20.67,8.67,13.0,378.0,"1","1","0","0","1",0.0,"1"
